hv=37704106754.37
time=52871.60
542.229393,80.793670,2495.782930
537.306332,82.826716,2495.562100
535.381105,84.187466,2495.306706
534.274204,79.516938,2494.652372
533.481110,76.962672,2493.422132
1895.511500,2767.304512,1947.066715
2065.962561,3390.297510,1868.766725
2138.414650,3648.589906,1800.004562
2088.555727,3847.832527,1761.629264
2174.815978,4201.564260,1671.851129
2115.973398,4115.060263,1641.962741
2263.360721,4451.441997,1554.197692
2277.185652,4530.467666,1533.350014
2457.019000,4799.998184,1503.379766
2378.133787,4956.882881,1570.120592
2464.967832,5115.405339,1544.657209
2397.742409,5222.497487,1503.084719
2485.921427,5216.718597,1457.867990
2366.702670,5136.241145,1475.747877
2283.006817,5071.611357,1495.027706
2336.056068,5335.204891,1411.560959
2289.020399,5456.292755,1357.969129
2298.575259,5454.689596,1336.840085
2255.975623,5484.905115,1282.666604
2233.878206,5580.719048,1253.955884
2179.150798,5535.311188,1255.361963
2122.985609,5400.309975,1288.782883
2125.987757,5243.028294,1308.891157
539.964831,70.307237,2495.491478
537.894079,71.073822,2495.275370
536.997574,67.250630,2494.830270
536.013112,64.386299,2493.937926
536.721167,10.951562,2491.093573
2146.836657,3361.901635,1887.803770
2199.861353,3571.120190,1845.099187
2279.285956,3813.446957,1763.492201
2297.961381,3974.281430,1730.700769
2391.957117,4262.964487,1656.355912
2445.466369,4546.617817,1555.609514
2520.637388,4685.606047,1507.100068
2420.572649,4597.848808,1480.513059
2441.105813,4645.235882,1455.253998
2516.816542,4887.989033,1495.015610
2460.571319,4906.215257,1497.590284
2536.362335,5191.807677,1467.382180
2423.067292,5166.281276,1486.789534
2405.648103,5245.059896,1428.003748
2339.224054,4921.618135,1359.588981
2357.580889,5300.299273,1391.323632
2260.417651,5357.776204,1364.250876
2306.746018,5497.982578,1303.690332
2245.901991,5513.239413,1292.576271
2211.550806,5379.834419,1286.653972
2224.844741,5353.253569,1290.758458
2141.836262,5439.337569,1263.780895
539.589054,58.519869,2495.183549
539.369131,54.983194,2494.872384
538.884640,45.097906,2494.103996
538.986163,29.858329,2492.419006
2259.862568,3151.356363,1919.955043
2352.638514,3500.440169,1854.538851
2448.754764,3787.332671,1784.337618
2474.941145,4088.434328,1700.317863
2521.884822,4248.396395,1642.373779
2560.429164,4394.116318,1606.312671
2539.190846,4554.028181,1549.623266
2540.656969,4632.299942,1512.219692
2587.305709,4794.964918,1504.792594
2590.188115,5042.548119,1565.970432
2518.170230,4963.816877,1538.612955
2482.005670,5109.986232,1522.797345
2524.119563,5315.798629,1435.091871
2432.169726,5234.676965,1448.043319
2467.058760,5218.416501,1411.628408
2441.111132,5350.644185,1377.708607
2350.994664,5367.485435,1355.440384
2296.842827,5370.297230,1355.590605
2308.406504,5302.789059,1331.635060
2321.832359,5582.709243,1242.031118
2317.616395,5331.654460,1275.127154
2166.238039,5474.070727,1254.709043
541.216459,39.935452,2494.763071
541.620057,26.307728,2494.087238
541.810487,7.787748,2492.712711
2318.811629,2915.625032,1950.300287
2469.887970,3338.762547,1878.865361
2517.745591,3600.625442,1814.066440
