hv=5555017.34
time=18061.51
513.963113,2488.129309
514.117989,2488.155618
514.305500,2488.161490
514.465998,2488.169241
514.598456,2488.173979
514.758443,2488.168444
514.902551,2488.159769
515.053989,2488.140919
515.204315,2488.104430
515.388514,2488.039194
518.626867,2485.645002
519.470563,2484.798075
519.594394,2484.676587
519.658164,2484.605342
519.656884,2484.603038
519.609640,2484.652097
519.560734,2484.698183
519.478556,2484.760432
519.414074,2484.824851
519.362476,2484.868873
519.309755,2484.902412
519.234131,2484.970840
519.199605,2484.987212
519.152562,2485.011714
519.114487,2485.041517
519.082888,2485.067825
519.029127,2485.096554
518.986052,2485.131247
518.945787,2485.169511
518.907153,2485.210927
518.808595,2485.296847
518.673988,2485.439478
518.503796,2485.619241
518.290987,2485.843172
517.559018,2486.575585
514.982318,2488.535366
514.793414,2488.684520
514.663862,2488.810457
514.448034,2488.974012
514.310773,2489.115621
514.137913,2489.270162
513.955207,2489.438493
513.761213,2489.612416
513.528713,2489.807790
513.325457,2489.996733
512.993202,2490.233940
512.757135,2490.439572
512.456243,2490.660832
512.012761,2490.886972
511.586818,2491.095972
511.021586,2491.281897
510.554810,2491.440252
509.925553,2491.543090
509.325765,2491.571971
516.740206,2491.228870
519.983546,2490.089052
522.219947,2488.265018
523.277059,2486.499771
525.313348,2484.475343
527.648644,2481.919775
530.088131,2479.044082
532.702007,2475.741351
535.227038,2472.745852
535.094177,2475.192973
530.270341,2481.909346
1182.364945,2237.301373
1254.438939,2207.433048
1497.648695,2110.309551
1651.595502,2067.595485
1697.561198,2061.383629
1709.943580,2056.945203
1721.223049,2052.640981
1725.202733,2053.499216
1752.661055,2042.446343
1778.860696,2034.847426
1813.029760,2024.351692
1811.564043,2028.334716
1838.095956,2022.556234
1879.720241,2010.565810
1893.727630,2008.727814
1907.702663,2002.410873
1917.328997,2001.732972
1940.866324,1997.009757
1946.113210,1996.604145
1959.841133,1989.967395
1967.574017,1985.426330
1980.507022,1978.332301
1991.058350,1972.048082
2002.686587,1965.698040
1999.685535,1974.440022
2012.912892,1959.686764
2022.423124,1957.708512
2034.841821,1947.304915
2046.246907,1941.305825
2054.009499,1936.752070
2063.935822,1930.775809
2070.631742,1926.448263
2080.445508,1919.001258
2087.407574,1915.775025
2096.997167,1908.412244
2102.999865,1903.038907
2116.676760,1903.622441
2129.190384,1896.824249
2141.205242,1895.675024
2157.439018,1889.417095
2159.803553,1883.612687
2173.688233,1878.356030
2185.406090,1872.606748
2189.136833,1865.261391
2204.106247,1862.205767
2212.935904,1854.122523
2226.182120,1842.841191
2239.318069,1837.805062
2242.406684,1826.451910
2252.581837,1819.889394
2269.786747,1809.673099
2271.853791,1798.109542
2283.812009,1789.492741
2292.799563,1779.770038
2308.780268,1775.360649
2312.038120,1758.662635
2328.215641,1745.931965
2341.249727,1748.149745
2343.031676,1728.966260
2349.416870,1733.693749
2356.483170,1714.282329
2370.013799,1717.469300
2375.877796,1716.653182
2380.902829,1711.665538
2389.532622,1710.658569
2393.972996,1703.347179
2398.921765,1696.454318
2402.810512,1686.767947
2410.080286,1682.938054
2412.778328,1677.481983
2415.996239,1661.034417
2424.900418,1663.241686
2429.461811,1650.579204
2431.701017,1647.739118
2438.031454,1634.383142
2445.445891,1636.552273
2451.321445,1620.867036
2458.015212,1616.533239
2462.388342,1600.634957
2469.081065,1596.910362
2474.176845,1582.158574
2480.222967,1572.972604
2488.650323,1569.815429
2486.670808,1554.525797
2496.628207,1548.300633
2499.844772,1537.248955
2511.379697,1533.031083
2511.150795,1520.783127
2514.977796,1511.222542
2522.839433,1503.960386
2525.177431,1493.556977
2538.888399,1487.570713
2539.513956,1469.190255
2546.719213,1454.626596
2547.971460,1447.132741
2552.298102,1439.788131
2565.181878,1426.782703
2567.260254,1416.523172
2573.729518,1402.412470
2576.191613,1396.546560
2580.689729,1380.568480
2582.054142,1371.799266
2586.038118,1353.672240
2591.271830,1343.461881
2592.014922,1326.589192
2595.461036,1320.102402
2597.948316,1297.510450
2597.735315,1284.304662
2604.823202,1279.115092
2607.614774,1262.245678
2611.556385,1233.088832
2613.544650,1224.341275
2615.157691,1200.105115
2622.074896,1198.491254
2626.690058,1182.565553
2619.791895,1173.709630
2625.092314,1156.650226
2620.164985,1145.807435
2617.862688,1123.524751
2621.495923,1109.227759
2630.059492,1089.241768
2626.788744,1078.605419
2624.522487,1058.207990
2626.944598,1044.727570
2618.889035,1022.502566
2623.173044,1023.099694
2604.980778,1012.468238
2625.666886,1005.823230
2625.981792,998.633984
2621.939946,982.755306
2617.306274,958.337619
2607.426028,946.527684
2603.520498,938.701617
2610.451170,928.333810
2600.917054,918.226988
