hv=47741609.74
time=90787.35
3811.807459,5764.234063
3813.642314,5759.167760
3824.402846,5758.968375
3833.868219,5758.796922
3845.939923,5757.044733
3856.285100,5755.274197
3859.817829,5753.603056
3868.406439,5753.520511
3885.850527,5750.412822
3892.442362,5749.464159
3899.850986,5747.352199
3905.957077,5746.180857
3918.947651,5741.755071
3922.503231,5739.905251
3937.527628,5736.694995
3942.782779,5735.091529
3962.296281,5730.374322
3969.062169,5727.497675
3986.563036,5722.313417
3999.189332,5718.944311
4011.946105,5715.919720
4029.611067,5709.118966
4045.201350,5702.956648
4050.650839,5701.544777
4069.632156,5695.537065
4085.133998,5689.675195
4109.324675,5680.972381
4111.446578,5678.637000
4135.837930,5670.988104
4155.565709,5663.430117
4169.746328,5658.150176
4188.005761,5653.673325
4213.207009,5644.264716
4226.618923,5638.957650
4240.893976,5633.223006
4271.110442,5624.845744
4297.718210,5615.490847
4313.377681,5609.174563
4344.577882,5599.434584
4367.427491,5591.182421
4389.500419,5582.505137
4417.308893,5573.222557
4441.101211,5562.847487
4457.193527,5556.296624
4484.026596,5544.620164
4533.928832,5528.691942
4562.335410,5517.950177
4651.499034,5492.078604
5688.426645,5162.769040
6391.908692,5041.671594
6529.322402,5025.501319
6644.913824,4993.969778
6700.654056,4994.841545
6709.300311,4987.726414
6792.052870,4982.277808
6825.779972,4970.931645
6846.947321,4967.905552
6916.446678,4934.917711
6948.155581,4927.778959
6964.532208,4915.901216
6990.063622,4910.980251
7077.686988,4895.310308
7071.424764,4875.473683
7119.407412,4868.552696
7183.565617,4847.614375
7160.979831,4836.646497
7205.219765,4829.444511
7289.008527,4801.160528
7292.551550,4807.347751
7380.737027,4771.427511
7362.040953,4765.299584
7430.052271,4743.773094
7459.312783,4735.927134
7446.665402,4723.480478
7472.750856,4705.497206
7573.361818,4681.290208
7615.310948,4647.328998
7624.443908,4637.103166
7600.983549,4631.025752
7705.600778,4602.003459
7687.653460,4577.889363
7723.946190,4559.841948
7761.351121,4545.283994
7793.696565,4532.154114
7757.636629,4511.074217
7878.387688,4495.533994
7888.071861,4470.260757
7897.127225,4418.419537
7880.546895,4395.880538
7937.337414,4387.718008
7982.714376,4363.253889
8034.470264,4312.558058
8056.632454,4296.956879
8062.748266,4271.699567
8084.005280,4245.008745
8189.533432,4189.231143
8210.373830,4129.889727
8256.254872,4083.761374
8302.719454,4057.874751
8304.568067,4023.899905
8340.517134,3997.984577
8358.038408,3933.996978
8441.215859,3873.939948
8373.132018,3839.422955
8424.840128,3812.882355
8509.688910,3767.759709
8515.526585,3716.502290
8550.770550,3652.697540
8595.132916,3596.503530
8666.814645,3550.118957
8622.832336,3503.310954
8714.344579,3435.308012
8711.124589,3392.590084
8740.305705,3334.135598
8804.214006,3315.572790
8842.061226,3250.643781
8854.524529,3190.115686
8739.165226,3049.710761
8900.570558,3118.643595
8933.290544,3043.169733
8923.180084,3028.769869
8995.604362,2950.851007
8985.966005,2843.769696
9001.268466,2795.567065
9037.746021,2757.254510
9034.930620,2701.846431
8953.718610,2575.671034
9128.783447,2566.242758
9115.968173,2536.631426
9137.497663,2481.153132
9118.127790,2380.531547
9180.366558,2299.937726
9152.006916,2225.760098
9170.467206,2134.115118
9135.733877,2011.463410
9232.855754,1979.332050
9270.582451,1894.973029
9227.206479,1792.647276
9268.564434,1647.286816
9206.684106,1560.917526
9320.374191,1486.112016
9226.795719,1366.858839
9280.955500,1265.707853
9279.405687,1199.261292
9229.968565,1037.902438
9304.716947,1012.409777
9205.166205,827.879747
9243.849352,733.173714
9382.448562,680.452533
9263.053542,612.066000
9299.461567,456.549977
9272.311080,332.392635
9214.054573,192.938669
9353.791655,100.913073
9261.246704,-17.099394
9245.706718,-141.278531
9260.700070,-214.441376
9267.081231,-341.176161
9230.737443,-413.952681
9141.940819,-520.423124
9209.737732,-590.486067
9146.282373,-664.900245
9254.430971,-705.238061
9223.318037,-830.183027
9130.514827,-946.728597
9017.163699,-991.089950
9113.228663,-1077.936789
9157.620738,-1198.392842
9026.164396,-1333.353954
9088.996541,-1345.011772
8942.184378,-1473.962829
9018.549889,-1540.496289
9055.021323,-1577.041543
9040.295443,-1666.638347
8908.623142,-1796.848465
9065.662733,-1826.319387
8873.173543,-1893.351263
9069.221005,-1954.965461
8896.719593,-1947.714499
8880.700444,-2061.366815
8940.698348,-2085.316419
8800.787994,-2168.500525
8892.082564,-2227.488733
8971.149869,-2223.038394
8828.072467,-2336.262166
8841.476180,-2334.001821
8919.378484,-2409.556217
8728.204188,-2457.816241
8702.330273,-2468.682620
8714.907074,-2496.161940
8807.074388,-2532.545712
8679.480649,-2601.217979
8833.381374,-2600.095165
8730.912819,-2630.481028
8703.382912,-2678.395484
8596.830421,-2707.333786
8679.935238,-2724.605001
8712.855109,-2774.580750
8677.781092,-2827.419168
8625.034896,-2826.910675
